institutionCode,DayEventDate,MonthEventDate,YearEventData,Year_description,occurrenceID,Acronym,Catalogue number,genus,GBIF tax ID,scientificName_accepted,scientificNameAuthorship,taxonID,kingdom,scientificName,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,decimalLatitude,decimalLongitude,eventDate,Reference,Familia
Ugent,28,7,1972,unknown,Ugent:UGMD:100073,UGMD,100073,Merlinius,,,Degrisse,,,Merlinius pseudonanus,ZIRUG 073,5, Allotype | Paratype ,"2 males, 1 female, 1 juvenile ",,Bosnië,,,1972-07-27T23:00:00Z,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:100074,UGMD,100074,Merlinius,,,Degrisse,,,Merlinius pseudonanus,ZIRUG 074,1,,,,,,,,,Belonolaimidae
Ugent,28,7,1972,unknown,Ugent:UGMD:100075,UGMD,100075,Merlinius,,,Degrisse,,,Merlinius pseudonanus,ZIRUG 075,5,  Paratype ,"1 female, 4 juveniles ",,Bosnië,,,1972-07-27T23:00:00Z,,Belonolaimidae
Ugent,28,7,1972,unknown,Ugent:UGMD:100076,UGMD,100076,Merlinius,,,Degrisse,,,Merlinius pseudonanus,ZIRUG 076,5,  Paratype ,"2 females, 1 male, 1 juvenile ",,Bosnië,,,1972-07-27T23:00:00Z,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:100077,UGMD,100077,Desmodora,136407026,"Desmodora granulata Vincx & Gourbault, 1989","Vincx & Gourbault, 1989",4348194,Animalia,"Desmodora granulata Vincx & Gourbault, 1989 (Animalia)",ZIRUG 077,3,,,,,,,,,Desmodoridae
Ugent,,,,unknown,Ugent:UGMD:100078,UGMD,100078,Spirobolbolaimus,135782900,Spirobolbolaimus boucherorum Gourbault & Vincx,Gourbault & Vincx,4347884,Animalia,Spirobolbolaimus boucherorum Gourbault & Vincx (Animalia),ZIRUG 078,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:100079,UGMD,100079,Spirobolbolaimus,135782900,Spirobolbolaimus boucherorum Gourbault & Vincx,Gourbault & Vincx,4347884,Animalia,Spirobolbolaimus boucherorum Gourbault & Vincx (Animalia),ZIRUG 079,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:100080,UGMD,100080,Dorylaimopsis,,,,,,Dorylaimopsis pellicidum,ZIRUG 080,,,,,,,,,,
Ugent,12,11,1981,unknown,Ugent:UGMD:100081,UGMD,100081,Meloidogyne,136431688,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",7024748,Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",ZIRUG 081,?,,,Host. Pueraria javanica ,Congo,-0.228021,15.827659,1981-11-11T23:00:00Z,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100082,UGMD,100082,Meloidogyne,136431688,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",7024748,Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",ZIRUG 082,4?,Holotype   ,1 female,,Congo,-0.228021,15.827659,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100083,UGMD,100083,Meloidogyne,136431688,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",7024748,Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",ZIRUG 083,6,,,Host. Pueraria javanica ,Congo,-0.228021,15.827659,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100084,UGMD,100084,Meloidogyne,136431688,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",7024748,Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",ZIRUG 084,2,,,,Congo,-0.228021,15.827659,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100085,UGMD,100085,Meloidogyne,136431688,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",7024748,Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",ZIRUG 085,1, Allotype  ,1 male,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100086,UGMD,100086,Meloidogyne,136431688,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",7024748,Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",ZIRUG 086,4,   Paedotype,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100087,UGMD,100087,Meloidogyne,136431688,"Meloidogyne oteifae Elmiligy, 1968","Elmiligy, 1968",7024748,Animalia,"Meloidogyne oteifae Elmiligy, 1968 (Animalia)",ZIRUG 087,,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100088,UGMD,100088,?Meloidogyne,143110086,Meloidogyne,,2283979,Animalia,Meloidogyne (Animalia),ZIRUG 088,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:100089,UGMD,100089,?Meloidogyne,143110086,Meloidogyne,,2283979,Animalia,Meloidogyne (Animalia),ZIRUG 089,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:100090,UGMD,100090,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 090,2,Holotype   ,1 female,,Belgium,50.503887,4.469936,,,Meloidogynidae
Ugent,12,11,1981,unknown,Ugent:UGMD:100091,UGMD,100091,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 091,2,,,"Ghent, host Frax ",Belgium,50.503887,4.469936,1981-11-11T23:00:00Z,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100092,UGMD,100092,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 092,1,,,"Ghent, host Frax ",Belgium,50.503887,4.469936,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100093,UGMD,100093,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 093,3,   Paedotype,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100094,UGMD,100094,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 094,4,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100095,UGMD,100095,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 095,1,,,"Ghent, Host. Rosa ",Belgium,50.503887,4.469936,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100096,UGMD,100096,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 096,1,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100097,UGMD,100097,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 097,1,,,"Ghent, host Frax ",Belgium,50.503887,4.469936,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100098,UGMD,100098,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 098,3, Allotype  ,1 male,,Belgium,50.503887,4.469936,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100099,UGMD,100099,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 099,1,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100100,UGMD,100100,Meloidogyne,137324871,"Meloidogyne deconincki Elmiligy, 1968","Elmiligy, 1968",4556294,,"Meloidogyne deconincki Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 100,12,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100101,UGMD,100101,Laimaphelenchus,136620768,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972","Elmiligy & Geraert, 1972",7021843,Animalia,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972 [=> Aphelenchoides penardi (Steiner, 1914)] (Animalia)",ZIRUG 101,1,Holotype   ,1 female,,France,46.227638,2.213749,,,Aphelenchoididae
Ugent,,,,unknown,Ugent:UGMD:100102,UGMD,100102,Laimaphelenchus,136620768,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972","Elmiligy & Geraert, 1972",7021843,Animalia,"Laimaphelenchus deconincki Elmiligy & Geraert, 1972 [=> Aphelenchoides penardi (Steiner, 1914)] (Animalia)",ZIRUG 102,2 of 3,,,"Dunes North France, host. Soil around roots Ligust ",France,46.227638,2.213749,,,Aphelenchoididae
Ugent,,,,unknown,Ugent:UGMD:100106,UGMD,100106,Macroposthonia,136511624,"Macroposthonia wolgogica Choi & Geraert, 1975","Choi & Geraert, 1975",7022646,Animalia,"Macroposthonia wolgogica Choi & Geraert, 1975 (Animalia)",ZIRUG 106,2,,,,,,,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:100107,UGMD,100107,Macroposthonia,136511624,"Macroposthonia wolgogica Choi & Geraert, 1975","Choi & Geraert, 1975",7022646,Animalia,"Macroposthonia wolgogica Choi & Geraert, 1975 (Animalia)",ZIRUG 107,1,,,,,,,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:100108,UGMD,100108,Criconemella,136430184,"Criconemella paragoodeyi Choi & Geraert, 1975","Choi & Geraert, 1975",7022573,Animalia,"Criconemella paragoodeyi Choi & Geraert, 1975 [=> Criconemella komabaensis Imamura, 1931] (Animalia)",ZIRUG 108,6,Holotype Paratype ,5 females,,Korea,37.66399759999999,127.9784585,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:100109,UGMD,100109,Criconemella,136512323,"Criconemella myungsugae Choi & Geraert, 1975","Choi & Geraert, 1975",7022580,Animalia,"Criconemella myungsugae Choi & Geraert, 1975 (Animalia)",ZIRUG 109,8,Holotype Paratype ,7 females ,,Korea,37.66399759999999,127.9784585,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:100110,UGMD,100110,Macroposthonia,136511624,"Macroposthonia wolgogica Choi & Geraert, 1975","Choi & Geraert, 1975",7022646,Animalia,"Macroposthonia wolgogica Choi & Geraert, 1975 (Animalia)",ZIRUG 110,6,Holotype Paratype ,5 females,,Korea,37.66399759999999,127.9784585,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:100111,UGMD,100111,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 111,2,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100112,UGMD,100112,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 112,1,Holotype   ,1 female,"Ambleteuse, Pas de Calais",France,46.227638,2.213749,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100113,UGMD,100113,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 113,6,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100114,UGMD,100114,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 114,4, Allotype  ,1 male,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100115,UGMD,100115,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 115,10,,,,France,46.227638,2.213749,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100116,UGMD,100116,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 116,7?,,,,France,46.227638,2.213749,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100117,UGMD,100117,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 117,13,,,,,,,,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:100118,UGMD,100118,Meloidogyne,137324872,"Meloidogyne litoralis Elmiligy, 1968","Elmiligy, 1968",4556293,,"Meloidogyne litoralis Elmiligy, 1968 [=> Meloidogyne ardenensis de Santos, 1968] (Life)",ZIRUG 118,4,,,Host. Ligustrum ,France,46.227638,2.213749,,,Meloidogynidae
Ugent,,,,1970,Ugent:UGMD:100120,UGMD,100120,Psilenchus,136512833,"Psilenchus iranicus Kheiri, 1970","Kheiri, 1970",4556116,Animalia,"Psilenchus iranicus Kheiri, 1970 (Animalia)",ZIRUG 120,,Holotype   ,1 female,,Iran,32.427908,53.688046,,"Two New Species in the Family Tylenchidae (Nematoda) From Iran, With a Key To Psilenchus De Man, 1921",
Ugent,,,,unknown,Ugent:UGMD:100121,UGMD,100121,Iratylenchus,,,,,,Iratylenchus,ZIRUG 121,,  Paratype ,2 females,,,,,,,
Ugent,,,,1970,Ugent:UGMD:100122,UGMD,100122,Psilenchus,136512833,"Psilenchus iranicus Kheiri, 1970","Kheiri, 1970",4556116,Animalia,"Psilenchus iranicus Kheiri, 1970 (Animalia)",ZIRUG 122,,  Paratype ,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:100123,UGMD,100123,Iratylenchus,,,,,,Iratylenchus clavidorus,ZIRUG 123,5,  Paratype ,1 male,,Iran,32.427908,53.688046,,,Tylenchidae
Ugent,,,,unknown,Ugent:UGMD:100124,UGMD,100124,Ditylenchus,116480247,"Ditylenchus cylindricus (Khan & Siddiqi, 1968)"," (Khan & Siddiqi, 1968)",4555859,Animalia,"Ditylenchus cylindricus  (Khan & Siddiqi, 1968) (Animalia)",ZIRUG 124,5,Holotype Paratype ,2 females,,Iran,32.427908,53.688046,,,Anguinidae
Ugent,,,,unknown,Ugent:UGMD:100125,UGMD,100125,Ditylenchus,116480247,"Ditylenchus cylindricus (Khan & Siddiqi, 1968)"," (Khan & Siddiqi, 1968)",4555859,Animalia,"Ditylenchus cylindricus  (Khan & Siddiqi, 1968) (Animalia)",ZIRUG 125,5,  Paratype ,"1 male, 1 juvenile",,Iran,32.427908,53.688046,,,Anguinidae
Ugent,,,,unknown,Ugent:UGMD:100126,UGMD,100126,Merlinius,136602307,"Merlinius camelliae Kheiri, 1972","Kheiri, 1972",4556225,Animalia,"Merlinius camelliae Kheiri, 1972 [=> Nagelus camelliae (Kheiri, 1972)] (Animalia)",ZIRUG 126,2,Holotype   ,1 female,,Iran,32.427908,53.688046,,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:100127,UGMD,100127,Merlinius,136602307,"Merlinius camelliae Kheiri, 1972","Kheiri, 1972",4556225,Animalia,"Merlinius camelliae Kheiri, 1972 [=> Nagelus camelliae (Kheiri, 1972)] (Animalia)",ZIRUG 127,6,  Paratype ,"3 males, 1 female, 2 juveniles ",,Iran,32.427908,53.688046,,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:100128,UGMD,100128,Hemicycliophora,136429338,"Hemicycliophora belemnis Germani & Luc, 1973","Germani & Luc, 1973",7023169,Animalia,"Hemicycliophora belemnis Germani & Luc, 1973 (Animalia)",ZIRUG 128,1,  Paratype ,1 male,,Mauritania,21.00789,-10.940835,,,Hemicycliophoridae
Ugent,,,,unknown,Ugent:UGMD:100129,UGMD,100129,Hemicycliophora,136429338,"Hemicycliophora belemnis Germani & Luc, 1973","Germani & Luc, 1973",7023169,Animalia,"Hemicycliophora belemnis Germani & Luc, 1973 (Animalia)",ZIRUG 129,1,  Paratype ,1 female,,Mauritania,21.00789,-10.940835,,,Hemicycliophoridae
Ugent,,,,unknown,Ugent:UGMD:100130,UGMD,100130,Hemicycliophora,136429513,"Hemicycliophora straturata Bermani & Luc, 1973","Bermani & Luc, 1973",7023095,Animalia,"Hemicycliophora straturata Bermani & Luc, 1973 (Animalia)",ZIRUG 130,1,  Paratype ,1 female,,Burkina Faso,,,,,Hemicycliophoridae
Ugent,,,,unknown,Ugent:UGMD:100131,UGMD,100131,Hemicycliophora,136418421,"Hemicycliophora diolaensis Germani & Luc, 1973","Germani & Luc, 1973",,Animalia,"Hemicycliophora diolaensis Germani & Luc, 1973 (Animalia)",ZIRUG 131,1,  Paratype ,1 female,,Senegal,14.497401,-14.452362,,,Hemicycliophoridae
Ugent,,,,unknown,Ugent:UGMD:100132,UGMD,100132,Hemicycliophora,136418421,"Hemicycliophora diolaensis Germani & Luc, 1973","Germani & Luc, 1973",,Animalia,"Hemicycliophora diolaensis Germani & Luc, 1973 (Animalia)",ZIRUG 132,1,  Paratype ,1 male,,Senegal,14.497401,-14.452362,,,Hemicycliophoridae
Ugent,16,4,1972,unknown,Ugent:UGMD:100133,UGMD,100133,Merlinius,136513532,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976","Saltukoglu, Geraert & Coomans, 1976",7023569,Animalia,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976 (Animalia)",ZIRUG 133,6,Holotype   ,1 female,,Turkey,38.963745,35.243322,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,unknown,Ugent:UGMD:100134,UGMD,100134,Merlinius,136513532,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976","Saltukoglu, Geraert & Coomans, 1976",7023569,Animalia,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976 (Animalia)",ZIRUG 134,6,  Paratype ,1 male,,Turkey,38.963745,35.243322,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,unknown,Ugent:UGMD:100135,UGMD,100135,Merlinius,136513532,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976","Saltukoglu, Geraert & Coomans, 1976",7023569,Animalia,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976 (Animalia)",ZIRUG 135,6,  Paratype ,1 male,,Turkey,38.963745,35.243322,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:100136,UGMD,100136,Geocenamus,,,,,,Geocenamus pseudobavaricus,ZIRUG 136,,,,,,,,,,
Ugent,4,4,1975,unknown,Ugent:UGMD:100137,UGMD,100137,Caloosia,,,,,,Caloosia heterocephala,ZIRUG 137,3,  Paratype ,2 males,,India,20.593684,78.96288,1975-04-03T23:00:00Z,,Hemicycliophoridae
Ugent,3,3,1975,unknown,Ugent:UGMD:100138,UGMD,100138,Caloosia,,,,,,Caloosia heterocephala,ZIRUG 138,10,  Paratype ,"2 females, 1 male, 1 juvenile ",,India,20.593684,78.96288,1975-03-02T23:00:00Z,,Hemicycliophoridae
Ugent,,,,unknown,Ugent:UGMD:100139,UGMD,100139,Butlerius,136424757,"Butlerius degrissei Grootaert & Jaques, 1979","Grootaert & Jaques, 1979",4558054,Animalia,"Butlerius degrissei Grootaert & Jaques, 1979 (Animalia)",ZIRUG 139,1,Holotype   ,1 female,,Belgium,50.503887,4.469936,,,Diplogasteridae
Ugent,,,,unknown,Ugent:UGMD:100140,UGMD,100140,Butlerius,136424757,"Butlerius degrissei Grootaert & Jaques, 1979","Grootaert & Jaques, 1979",4558054,Animalia,"Butlerius degrissei Grootaert & Jaques, 1979 (Animalia)",ZIRUG 140,1, Allotype  ,1 male,,,,,,,Diplogasteridae
Ugent,14,10,1967,unknown,Ugent:UGMD:100141,UGMD,100141,Desmoscolex,135954563,"Desmoscolex asetosus Decraemer, 1975","Decraemer, 1975",4346885,Animalia,"Desmoscolex asetosus Decraemer, 1975 (Animalia)",ZIRUG 141,2,Holotype   ,1 male,,Australia,-25.274398,133.775136,1967-10-13T23:00:00Z,,Desmoscolecidae
Ugent,12,9,1967,unknown,Ugent:UGMD:100142,UGMD,100142,Desmoscolex,135954563,"Desmoscolex asetosus Decraemer, 1975","Decraemer, 1975",4346885,Animalia,"Desmoscolex asetosus Decraemer, 1975 (Animalia)",ZIRUG 142,3, Allotype  ,1 female,,Australia,-25.274398,133.775136,1967-09-11T23:00:00Z,,Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100143,UGMD,100143,Desmoscolex,135764751,"Desmoscolex nymphianus Decraemer, 1974","Decraemer, 1974",4346866,Animalia,"Desmoscolex nymphianus Decraemer, 1974 (Animalia)",ZIRUG 143,,Holotype   ,1 female,,Australia,-25.274398,133.775136,,"New species; Organism morphology; Desmoscolex brevisetosus Decraemer, 1974 [WoRMS]; Desmoscolex dimorphus Decraemer, 1974 [WoRMS]; Desmoscolex geraerti Decraemer, 1974 [WoRMS]; Desmoscolex nymphianus Decraemer, 1974 [WoRMS]; ISEW, Australia, Queensland [Marine Regions]; ISEW, Great Barrier Reef [Marine Regions]; Marine",Desmoscolecidae
Ugent,25,9,1967,unknown,Ugent:UGMD:100144,UGMD,100144,Desmoscolex,135768063,Desmoscolex brevisetosus,,4346879,Animalia,Desmoscolex brevisetosus (Animalia),ZIRUG 144,3,,,,Greece,39.074208,21.824312,1967-09-24T23:00:00Z,,Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100145,UGMD,100145,Desmoscolex,,,,,,Desmoscolex deconincki,ZIRUG 145,,Holotype   ,1 male,Yonge Reef and Nymphe Island,Australia,-25.274398,133.775136,,"Decraemer, W. (1974). Scientific report on the Belgian expedition to the Great Barrier Reef in 1967. Nematodes IV: Desmoscolex-species (Nematoda-Desmoscolecida) from Yonge Reef and Nymphe Island with detailed study of Desmoscolex longisetosus Timm, 1970. Biol. Jb. Dodonaea. 42: 86-104.",Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100146,UGMD,100146,Desmoscolex,135784648,"Desmoscolex granulatus Decraemer, 1975","Decraemer, 1975",4346888,Animalia,"Desmoscolex granulatus Decraemer, 1975 (Animalia)",ZIRUG 146,,Holotype   ,1 female,Young reef and lizard island,Australia,-25.274398,133.775136,," Decraemer, W. (1976). The cuticular structure in Desmoscolex with description of D. spinosus sp.n. and redescription of D. michaelseni Steiner, 1916 (Nematoda: Desmoscolecida). Biol. Jb. Dodonaea. 44: 123-134. ",Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100147,UGMD,100147,Desmoscolex,136395744,"Desmoscolex paraleptus Decraemer, 1975","Decraemer, 1975",4346906,Animalia,"Desmoscolex paraleptus Decraemer, 1975 (Animalia)",ZIRUG 147,,Holotype   ,1 female,"Young Reef, Lizard or Nymphe Island",Australia,-25.274398,133.775136,,,Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100148,UGMD,100148,Desmoscolex,,,,,,Desmoscolex membranosus,ZIRUG 148,,Holotype   ,1 male,,Australia,-25.274398,133.775136,," Decraemer, W. (1974). Scientific report on the Belgian Expedition to the Great Barrier Reef in 1967. Nematodes V: Observations on Desmoscolex (Nematoda-Desmoscolecida) with description of three new species. Zoologica Scripta. 3: 243-255.",Desmoscolecidae
Ugent,25,9,1967,unknown,Ugent:UGMD:100149,UGMD,100149,Desmoscolex,,,,,,Desmoscolex membranosus,ZIRUG 149,2, Allotype  ,1 female,,Greece,39.074208,21.824312,1967-09-24T23:00:00Z,,Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100150,UGMD,100150,Desmoscolex,,,Decraemer,,,Desmoscolex costralis,ZIRUG 150,,Holotype   ,1 female,,? ?,,,,,Desmoscolecidae
Ugent,29,9,1967,unknown,Ugent:UGMD:100151,UGMD,100151,Desmoscolex,4346870,Desmoscolex yongei,,4346870,Animalia,Desmoscolex yongei (Animalia),ZIRUG 151,3,Holotype   ,1 male,,Australia,-25.274398,133.775136,1967-09-28T23:00:00Z,,Desmoscolecidae
Ugent,29,9,1967,unknown,Ugent:UGMD:100152,UGMD,100152,Desmoscolex,135786034,"Desmoscolex geraerti Decraemer, 1974","Decraemer, 1974",4346899,Animalia,"Desmoscolex geraerti Decraemer, 1974 (Animalia)",ZIRUG 152,2,Holotype   ,1 male,,Australia,-25.274398,133.775136,1967-09-28T23:00:00Z,,Desmoscolecidae
Ugent,12,9,1967,unknown,Ugent:UGMD:100154,UGMD,100154,Desmoscolex,135784965,"Desmoscolex dimorphus Decraemer, 1974","Decraemer, 1974",4346907,Animalia,"Desmoscolex dimorphus Decraemer, 1974 (Animalia)",ZIRUG 154,3,Holotype   ,1 female,,Australia,-25.274398,133.775136,1967-09-11T23:00:00Z,,Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100155,UGMD,100155,Desmoscolex,135784965,"Desmoscolex dimorphus Decraemer, 1974","Decraemer, 1974",4346907,Animalia,"Desmoscolex dimorphus Decraemer, 1974 (Animalia)",ZIRUG 155,3, Allotype | Paratype ,1 male,,,,,,,Desmoscolecidae
Ugent,,,,unknown,Ugent:UGMD:100156,UGMD,100156,Amphidelus,135761412,"Amphidelus effilatus Schuurmans Stekhoven, 1951","Schuurmans Stekhoven, 1951",4349395,Animalia,"Amphidelus effilatus Schuurmans Stekhoven, 1951 (Animalia)",ZIRUG 156,2,,,Grona Java ,,,,,,Alaimidae
